epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,196.61,0.81047,0.63168,1.43858,0.66732,0.6746,0.65414,0.53586,0.99571,1.11404,2.22458,0.00166333,0.00166333,0.00166333
43,201.161,0.76945,0.60738,1.40945,0.70397,0.78571,0.74352,0.56607,0.84597,1.00169,2.36913,0.00166324,0.00166324,0.00166324
44,205.66,0.80873,0.62359,1.44756,0.85301,0.63161,0.73321,0.55683,0.90325,0.93927,2.48291,0.00166315,0.00166315,0.00166315
45,210.113,0.80764,0.58681,1.43286,0.85768,0.89207,0.85831,0.66092,0.68957,0.86271,2.67006,0.00166307,0.00166307,0.00166307
46,214.544,0.78584,0.6105,1.44022,0.74802,0.73016,0.76699,0.6002,0.71026,1.11678,2.64849,0.00166298,0.00166298,0.00166298
47,218.994,0.77369,0.57992,1.43267,0.75667,0.85397,0.8033,0.61188,0.81096,1.00333,2.33468,0.0016629,0.0016629,0.0016629
48,223.463,0.78933,0.60532,1.46565,0.93743,0.81842,0.84185,0.6465,0.89462,0.86401,2.2226,0.00166281,0.00166281,0.00166281
49,227.944,0.74786,0.57357,1.40069,0.91125,0.83115,0.88939,0.68271,0.82639,0.8624,2.5894,0.00166273,0.00166273,0.00166273
50,232.377,0.82008,0.58826,1.48144,0.89516,0.73016,0.84952,0.66585,0.85843,0.80818,2.84417,0.00166264,0.00166264,0.00166264
51,236.83,0.78254,0.58725,1.51996,0.93508,0.6746,0.73737,0.58041,0.82335,1.04772,2.57023,0.00166256,0.00166256,0.00166256
52,241.317,0.78833,0.58215,1.44003,0.86794,0.82724,0.82337,0.63629,0.87311,0.83426,2.39181,0.00166247,0.00166247,0.00166247
53,245.794,0.77647,0.58247,1.46587,0.92373,0.80919,0.84556,0.67009,0.68789,0.90388,2.57142,0.00166239,0.00166239,0.00166239
54,250.262,0.78617,0.60516,1.41743,0.89841,0.76555,0.95823,0.78404,0.68389,0.6965,2.33923,0.0016623,0.0016623,0.0016623
55,254.677,0.75013,0.56865,1.46484,0.92131,0.75764,0.88303,0.73288,0.74707,0.788,2.43259,0.00166221,0.00166221,0.00166221
56,259.145,0.7509,0.57383,1.37613,0.90694,0.85028,0.89683,0.69144,0.74588,0.82654,2.53678,0.00166213,0.00166213,0.00166213
57,263.777,0.72899,0.54694,1.41337,0.80904,0.71931,0.77625,0.61045,0.81462,0.95747,2.33799,0.00166204,0.00166204,0.00166204
58,268.283,0.75752,0.56447,1.35986,0.81321,0.72534,0.78815,0.62258,0.85633,1.00197,2.23529,0.00166196,0.00166196,0.00166196
59,272.792,0.76423,0.59827,1.44758,0.82876,0.73016,0.77225,0.62573,0.63994,0.92259,2.63541,0.00166187,0.00166187,0.00166187
60,277.258,0.77761,0.5816,1.45108,0.90985,0.59654,0.74842,0.63246,0.77026,1.07484,2.28051,0.00166178,0.00166178,0.00166178
61,281.732,0.77833,0.57736,1.43578,0.8984,0.73016,0.8175,0.6681,0.75159,1.05694,2.29874,0.0016617,0.0016617,0.0016617
62,286.183,0.7277,0.53288,1.34842,0.82249,0.60317,0.71381,0.57458,0.8694,1.27117,2.35758,0.00166161,0.00166161,0.00166161
63,290.697,0.75564,0.57612,1.418,0.85126,0.54379,0.62005,0.51142,0.91736,1.50801,2.56588,0.00166153,0.00166153,0.00166153
64,295.128,0.78382,0.61412,1.44449,0.8464,0.72803,0.78113,0.61446,0.90424,1.0608,2.49129,0.00166144,0.00166144,0.00166144
65,299.616,0.77743,0.60127,1.41793,0.84965,0.87847,0.91726,0.7483,0.67799,0.66776,2.32095,0.00166136,0.00166136,0.00166136
66,304.089,0.71206,0.53057,1.39258,0.85786,0.80265,0.8595,0.70035,0.70978,0.78461,2.15088,0.00166127,0.00166127,0.00166127
67,308.543,0.77496,0.56779,1.40943,0.82515,0.73135,0.76711,0.63289,0.76438,1.14836,2.33864,0.00166119,0.00166119,0.00166119
68,313.017,0.73002,0.55302,1.37869,0.67811,0.69841,0.71417,0.5864,0.64681,1.02899,2.54072,0.0016611,0.0016611,0.0016611
69,317.517,0.75764,0.58733,1.43235,0.89012,0.88889,0.86866,0.6555,0.79479,0.78153,2.26819,0.00166102,0.00166102,0.00166102
70,322.025,0.75943,0.5921,1.39536,0.84351,0.76261,0.79745,0.59742,0.88735,1.15073,2.09195,0.00166093,0.00166093,0.00166093
71,326.509,0.75271,0.55364,1.38285,0.9269,0.73016,0.79384,0.65352,0.76068,1.09164,2.39488,0.00166084,0.00166084,0.00166084
72,330.962,0.77089,0.57637,1.44138,0.71355,0.77259,0.80694,0.65655,0.8701,0.96897,2.26782,0.00166076,0.00166076,0.00166076
73,335.5,0.7615,0.56531,1.39155,0.77187,0.86508,0.82688,0.69169,0.72266,0.79904,2.31775,0.00166067,0.00166067,0.00166067
74,339.943,0.75321,0.57104,1.41873,0.80886,0.66675,0.73361,0.62791,0.71761,1.07185,2.00697,0.00166059,0.00166059,0.00166059
75,344.378,0.72185,0.56785,1.41208,0.78988,0.72136,0.78026,0.64689,0.71392,1.07764,2.24043,0.0016605,0.0016605,0.0016605
76,348.85,0.72305,0.56966,1.41213,0.70573,0.69841,0.76621,0.625,0.72368,1.03305,2.07164,0.00166042,0.00166042,0.00166042
77,353.318,0.70027,0.53747,1.33474,0.83894,0.78571,0.84406,0.69808,0.57554,0.81296,2.35346,0.00166033,0.00166033,0.00166033
78,357.801,0.74689,0.57437,1.39798,0.81965,0.78445,0.81475,0.66389,0.76015,1.11454,2.40046,0.00166025,0.00166025,0.00166025
79,362.328,0.75874,0.56903,1.37739,0.79308,0.75186,0.82096,0.72219,0.54656,0.85348,2.43688,0.00166016,0.00166016,0.00166016
80,366.831,0.72607,0.54712,1.38597,0.88954,0.76294,0.79241,0.62505,0.89534,0.9856,2.16001,0.00166007,0.00166007,0.00166007
81,371.3,0.74826,0.56217,1.37386,0.84096,0.64033,0.69667,0.56464,0.81391,1.13769,2.55199,0.00165999,0.00165999,0.00165999
82,375.767,0.73475,0.56704,1.421,0.85456,0.70164,0.75975,0.60986,0.78344,1.03605,2.03098,0.0016599,0.0016599,0.0016599
83,380.232,0.72813,0.54259,1.36583,0.90233,0.82606,0.88469,0.72185,0.72123,0.81858,2.68868,0.00165982,0.00165982,0.00165982
84,384.701,0.69738,0.53299,1.36641,0.98492,0.77747,0.85791,0.7453,0.59754,0.90661,2.57259,0.00165973,0.00165973,0.00165973
85,389.166,0.66672,0.5094,1.32161,0.87001,0.78143,0.7837,0.65453,0.63571,0.91398,2.32398,0.00165965,0.00165965,0.00165965
86,393.593,0.6766,0.53771,1.33501,0.83576,0.61905,0.69516,0.58543,0.74198,1.14353,2.68267,0.00165956,0.00165956,0.00165956
87,398.06,0.71149,0.55275,1.35727,0.87935,0.80937,0.85385,0.71378,0.62342,0.80104,2.75209,0.00165948,0.00165948,0.00165948
88,402.512,0.66022,0.51549,1.31522,0.91113,0.92857,0.92705,0.69548,0.8235,0.7788,2.35114,0.00165939,0.00165939,0.00165939
89,406.974,0.716,0.56552,1.40186,0.89109,0.79509,0.86815,0.68441,0.74655,0.74764,2.29898,0.00165931,0.00165931,0.00165931
90,411.417,0.67124,0.51979,1.3481,0.98421,0.72222,0.84404,0.71996,0.70739,0.85688,2.43566,0.00165922,0.00165922,0.00165922
91,416.394,0.71326,0.53584,1.34933,0.9367,0.73016,0.80966,0.7322,0.59234,0.82218,2.51514,0.00165914,0.00165914,0.00165914
92,420.939,0.69128,0.55367,1.37435,0.92379,0.80101,0.84555,0.7006,0.68788,1.00638,2.28394,0.00165904,0.00165904,0.00165904
93,425.501,0.71733,0.55194,1.38207,0.91952,0.85829,0.90532,0.74231,0.75058,0.72461,2.37925,0.00165895,0.00165895,0.00165895
94,430.005,0.70613,0.55314,1.32124,0.88749,0.84604,0.9098,0.74123,0.74694,0.67198,2.69147,0.00165887,0.00165887,0.00165887
95,434.442,0.72832,0.55007,1.40445,0.95738,0.80651,0.90627,0.72983,0.6829,0.65708,2.24398,0.00165878,0.00165878,0.00165878
96,439.007,0.69364,0.54321,1.32307,0.93598,0.83378,0.88751,0.77184,0.63908,0.73966,2.40326,0.0016587,0.0016587,0.0016587
97,443.496,0.66365,0.52858,1.31635,0.96516,0.75396,0.90695,0.75111,0.64934,0.97455,2.12628,0.00165861,0.00165861,0.00165861
98,447.958,0.67802,0.52584,1.2903,0.88779,0.77227,0.86471,0.70847,0.69772,1.0076,2.34359,0.00165852,0.00165852,0.00165852
99,452.424,0.65523,0.48791,1.29319,0.7302,0.70757,0.87857,0.63999,0.85858,0.864,2.14249,0.00165844,0.00165844,0.00165844
100,456.953,0.69439,0.54493,1.35942,0.81541,0.75657,0.87873,0.66893,0.72281,0.76728,2.41243,0.00165835,0.00165835,0.00165835
101,461.484,0.69898,0.55383,1.3279,0.86063,0.83487,0.88879,0.74309,0.61585,0.62424,2.59444,0.00165827,0.00165827,0.00165827
102,465.996,0.68784,0.54148,1.33122,0.79926,0.69048,0.68026,0.50544,0.87343,1.30198,2.52603,0.00165818,0.00165818,0.00165818
103,470.513,0.70883,0.56574,1.36218,0.8845,0.64657,0.78811,0.65759,0.5906,0.79358,2.66393,0.00165809,0.00165809,0.00165809
104,475.02,0.71522,0.54723,1.33768,0.8856,0.66225,0.77172,0.64249,0.68655,1.14887,2.59054,0.00165801,0.00165801,0.00165801
105,479.569,0.67154,0.49492,1.35184,0.93427,0.58356,0.72896,0.56143,0.76609,1.11931,2.43755,0.00165792,0.00165792,0.00165792
106,484.03,0.68947,0.54325,1.31309,0.80467,0.69437,0.76851,0.65778,0.66156,0.88782,2.29149,0.00165783,0.00165783,0.00165783
107,488.493,0.67147,0.52324,1.34646,0.84484,0.75265,0.81692,0.70223,0.62231,0.8612,2.23933,0.00165775,0.00165775,0.00165775
108,492.982,0.66317,0.51474,1.32136,0.8984,0.68662,0.7963,0.67585,0.66068,0.91855,1.9925,0.00165766,0.00165766,0.00165766
109,497.475,0.67218,0.50406,1.35879,0.93887,0.5837,0.79191,0.65173,0.76886,1.21993,1.98107,0.00165758,0.00165758,0.00165758
110,501.997,0.6971,0.53711,1.33577,0.89013,0.75348,0.83854,0.71337,0.68299,0.83911,2.66214,0.00165749,0.00165749,0.00165749
111,506.619,0.68482,0.50235,1.33717,0.90539,0.89507,0.89093,0.72018,0.74395,0.69701,2.01684,0.00165741,0.00165741,0.00165741
112,511.163,0.68359,0.51709,1.30828,0.91681,0.75397,0.81477,0.68498,0.70433,0.83693,2.11372,0.00165732,0.00165732,0.00165732
113,515.8,0.68925,0.52082,1.33505,0.88019,0.79975,0.86845,0.73381,0.58113,0.89242,2.55072,0.00165723,0.00165723,0.00165723
114,520.399,0.67775,0.52657,1.34435,0.76179,0.7134,0.78976,0.63482,0.63383,0.92691,2.4086,0.00165714,0.00165714,0.00165714
115,525.313,0.68869,0.55624,1.31152,0.85566,0.73016,0.80451,0.65747,0.5967,0.88523,2.48784,0.00165705,0.00165705,0.00165705
116,530.076,0.66279,0.53217,1.38856,0.79149,0.78571,0.73914,0.58029,0.72596,0.93617,2.25881,0.00165696,0.00165696,0.00165696
117,534.57,0.73751,0.56618,1.36459,0.86491,0.84127,0.82184,0.64065,0.59032,0.90969,2.2416,0.00165687,0.00165687,0.00165687
118,539.09,0.72075,0.57231,1.35128,0.89752,0.7692,0.82333,0.69456,0.60698,1.01771,2.35164,0.00165678,0.00165678,0.00165678
119,543.594,0.6875,0.52699,1.31382,0.90179,0.75397,0.85545,0.70573,0.68646,0.73496,1.87622,0.0016567,0.0016567,0.0016567
120,548.16,0.66998,0.52318,1.33049,0.91056,0.91667,0.93962,0.76036,0.63726,0.66495,2.76737,0.00165661,0.00165661,0.00165661
121,552.628,0.70361,0.55228,1.31806,0.94971,0.86167,0.96282,0.78317,0.58658,0.57067,2.29931,0.00165652,0.00165652,0.00165652
122,557.1,0.70555,0.55697,1.35055,0.81202,0.75397,0.81349,0.66779,0.58865,0.75208,2.3595,0.00165644,0.00165644,0.00165644
123,561.622,0.65728,0.55583,1.30868,0.8749,0.7298,0.79536,0.67478,0.75179,1.15381,2.25797,0.00165635,0.00165635,0.00165635
124,566.122,0.63736,0.50636,1.29826,0.92662,0.76842,0.8896,0.72032,0.64608,0.85865,2.10356,0.00165627,0.00165627,0.00165627
125,570.661,0.66714,0.51348,1.28922,0.95552,0.86508,0.90681,0.77437,0.59787,0.74504,2.5648,0.00165618,0.00165618,0.00165618
126,575.159,0.63807,0.50485,1.31152,0.78891,0.80626,0.86158,0.72977,0.63439,0.73253,2.30164,0.00165609,0.00165609,0.00165609
127,579.626,0.65358,0.49928,1.27578,0.86765,0.83184,0.91878,0.72777,0.72496,0.86258,2.22893,0.00165601,0.00165601,0.00165601
128,584.059,0.65685,0.51975,1.27076,0.88814,0.95736,0.97591,0.85481,0.54657,0.67511,2.92445,0.00165592,0.00165592,0.00165592
129,588.5,0.66497,0.52143,1.36978,0.9333,0.92077,0.97828,0.81572,0.56175,0.51731,2.4173,0.00165584,0.00165584,0.00165584
130,593.059,0.64167,0.50658,1.28417,0.91826,0.78571,0.85648,0.70487,0.71062,0.80683,2.24362,0.00165575,0.00165575,0.00165575
131,597.459,0.67054,0.51836,1.34035,0.9886,0.81026,0.88076,0.75441,0.6071,0.785,2.76879,0.00165567,0.00165567,0.00165567
132,601.892,0.64936,0.50267,1.31468,0.96139,0.80848,0.87593,0.72273,0.61352,0.75888,2.502,0.00165558,0.00165558,0.00165558
133,606.376,0.66449,0.51623,1.3442,0.98054,0.79839,0.90773,0.73411,0.65073,0.79007,2.41195,0.0016555,0.0016555,0.0016555
134,610.759,0.62957,0.49253,1.284,0.80986,0.83086,0.84936,0.72736,0.63475,0.89831,2.42522,0.00165541,0.00165541,0.00165541
135,615.159,0.64769,0.49761,1.31109,0.90291,0.77257,0.85842,0.71328,0.68245,1.08571,2.04423,0.00165533,0.00165533,0.00165533
136,619.611,0.66617,0.51185,1.28149,0.9067,0.78571,0.83638,0.6856,0.6842,0.96531,1.98019,0.00165524,0.00165524,0.00165524
137,624.026,0.66329,0.55262,1.28828,0.88615,0.73204,0.82673,0.72205,0.5448,0.75114,2.48463,0.00165516,0.00165516,0.00165516
138,628.416,0.63861,0.52697,1.24475,0.93331,0.64855,0.84469,0.65627,0.69186,0.88632,2.35238,0.00165508,0.00165508,0.00165508
139,632.825,0.65953,0.52215,1.32216,0.98332,0.75048,0.81411,0.6806,0.64353,0.87566,2.04828,0.00165499,0.00165499,0.00165499
140,637.176,0.6361,0.51446,1.26676,0.91232,0.73,0.81188,0.69126,0.65791,0.80735,2.10171,0.00165491,0.00165491,0.00165491
141,641.559,0.64048,0.50816,1.2676,0.80776,0.78571,0.80843,0.65597,0.73866,1.0342,1.94884,0.00165482,0.00165482,0.00165482
142,645.942,0.63371,0.49539,1.28551,0.81807,0.76695,0.84355,0.72374,0.64827,0.99419,2.27357,0.00165474,0.00165474,0.00165474
143,650.342,0.61957,0.50464,1.31217,0.94383,0.77849,0.85057,0.7483,0.60643,0.98438,2.69648,0.00165466,0.00165466,0.00165466
144,654.759,0.65868,0.49775,1.3456,0.81506,0.79564,0.82051,0.6467,0.85855,1.08668,2.06594,0.00165457,0.00165457,0.00165457
145,659.142,0.65104,0.48349,1.29684,0.88421,0.7619,0.79956,0.66077,0.77701,1.08643,2.00217,0.00165449,0.00165449,0.00165449
146,663.542,0.64735,0.5001,1.29395,0.89233,0.73364,0.77725,0.68169,0.60137,1.03948,2.35466,0.0016544,0.0016544,0.0016544
147,667.959,0.62896,0.50261,1.25942,0.87567,0.61773,0.79361,0.67866,0.72911,1.36617,2.15647,0.00165432,0.00165432,0.00165432
148,672.376,0.65854,0.51872,1.28305,0.93265,0.74407,0.84875,0.75771,0.54414,0.79383,2.70399,0.00165424,0.00165424,0.00165424
149,676.775,0.68638,0.5309,1.34377,0.97601,0.86508,0.92684,0.78447,0.60721,0.62553,2.39294,0.00165415,0.00165415,0.00165415
150,681.223,0.69384,0.51558,1.33138,0.79608,0.77042,0.83849,0.74417,0.63549,0.71496,3.17773,0.00165407,0.00165407,0.00165407
151,685.713,0.66565,0.50005,1.34296,0.93731,0.69201,0.75712,0.66728,0.61407,0.82988,2.47615,0.00165398,0.00165398,0.00165398
152,690.179,0.63111,0.49529,1.26604,0.78791,0.75397,0.73819,0.6177,0.67098,1.10271,2.18095,0.0016539,0.0016539,0.0016539
153,694.629,0.66812,0.52361,1.28652,0.76997,0.7619,0.8122,0.64792,0.83422,0.86379,2.17599,0.00165381,0.00165381,0.00165381
154,699.196,0.61774,0.49392,1.27294,0.86602,0.75202,0.83503,0.68431,0.71989,0.88716,2.11956,0.00165373,0.00165373,0.00165373
155,703.675,0.61873,0.49504,1.27508,0.90825,0.68254,0.82384,0.66609,0.76847,0.876,2.10631,0.00165364,0.00165364,0.00165364
156,708.092,0.62506,0.4896,1.30966,0.82252,0.76025,0.82226,0.65132,0.71203,0.806,2.20429,0.00165355,0.00165355,0.00165355
157,712.475,0.62164,0.49219,1.31172,0.82706,0.83552,0.83647,0.69133,0.65271,0.68477,2.25202,0.00165347,0.00165347,0.00165347
158,716.875,0.63686,0.49868,1.30286,0.87644,0.79988,0.86416,0.71793,0.55824,0.70034,2.61147,0.00165339,0.00165339,0.00165339
159,721.296,0.6271,0.51134,1.28206,0.93821,0.59524,0.72215,0.52165,0.73018,1.1156,2.0734,0.0016533,0.0016533,0.0016533
160,725.692,0.62513,0.48828,1.26438,0.77298,0.64178,0.7049,0.56805,0.70478,1.02103,2.10223,0.00165322,0.00165322,0.00165322
161,730.074,0.61924,0.48394,1.2705,0.92411,0.69841,0.80212,0.67602,0.58497,0.75502,2.41464,0.00165313,0.00165313,0.00165313
162,734.492,0.64841,0.52037,1.27637,0.90175,0.70635,0.83653,0.67864,0.66491,0.81523,2.13544,0.00165305,0.00165305,0.00165305
163,738.875,0.62829,0.49996,1.27567,0.83965,0.82544,0.8335,0.66974,0.74858,0.97363,1.97905,0.00165297,0.00165297,0.00165297
164,743.225,0.63356,0.50258,1.30863,0.99363,0.78157,0.83544,0.71394,0.63443,0.90853,2.34004,0.00165288,0.00165288,0.00165288
165,747.659,0.6237,0.50456,1.25269,0.90122,0.70104,0.79282,0.68766,0.62452,0.92269,2.23795,0.0016528,0.0016528,0.0016528
166,752.059,0.6379,0.50545,1.30644,0.84498,0.77304,0.8818,0.6806,0.64446,0.79307,2.12274,0.00165271,0.00165271,0.00165271
167,756.478,0.63768,0.5035,1.28448,0.77659,0.71271,0.82519,0.67255,0.59054,0.81853,2.2041,0.00165263,0.00165263,0.00165263
168,760.875,0.63404,0.51132,1.27757,0.75219,0.80952,0.80644,0.67736,0.61292,0.74622,2.1103,0.00165255,0.00165255,0.00165255
169,765.242,0.63499,0.52016,1.31064,0.76772,0.77538,0.81011,0.60248,0.69293,0.86657,2.2933,0.00165246,0.00165246,0.00165246
170,769.625,0.60362,0.47798,1.25618,0.80996,0.7619,0.801,0.61827,0.76454,1.50519,2.09021,0.00165238,0.00165238,0.00165238
171,774.062,0.65039,0.49432,1.3126,0.90342,0.71429,0.78807,0.64472,0.71121,1.07249,2.49426,0.00165229,0.00165229,0.00165229
172,778.425,0.66653,0.50596,1.34616,0.87989,0.62135,0.72393,0.64433,0.64992,1.10062,2.01916,0.00165221,0.00165221,0.00165221
173,783.125,0.63953,0.48978,1.27705,0.87177,0.86508,0.93347,0.82325,0.50603,0.53878,3.15787,0.00165213,0.00165213,0.00165213
174,787.717,0.63045,0.49115,1.28428,0.79112,0.80952,0.88684,0.76332,0.52855,0.57296,2.82039,0.00165204,0.00165204,0.00165204
175,792.326,0.62873,0.4855,1.27362,0.85143,0.77961,0.87444,0.71339,0.67665,0.71672,2.16146,0.00165195,0.00165195,0.00165195
176,796.858,0.61224,0.47726,1.28973,0.84896,0.79262,0.81423,0.70233,0.63961,0.83915,2.21069,0.00165186,0.00165186,0.00165186
177,801.358,0.66515,0.53575,1.32687,0.89398,0.75845,0.86043,0.76002,0.57338,0.77756,2.35965,0.00165177,0.00165177,0.00165177
178,805.778,0.58684,0.4826,1.27372,0.87226,0.77652,0.83414,0.72882,0.47496,0.88147,2.2436,0.00165169,0.00165169,0.00165169
179,810.175,0.60883,0.48984,1.30364,0.92415,0.80265,0.83333,0.6709,0.66904,0.83415,2.43345,0.0016516,0.0016516,0.0016516
180,814.642,0.60273,0.49222,1.27186,0.93948,0.79642,0.86964,0.69969,0.61597,0.58711,2.37107,0.00165152,0.00165152,0.00165152
181,819.045,0.60717,0.46651,1.21802,0.97332,0.69842,0.83952,0.70996,0.55115,0.70286,2.80211,0.00165143,0.00165143,0.00165143
182,823.447,0.60171,0.46746,1.244,0.92914,0.79365,0.82024,0.73218,0.61408,0.9621,2.4801,0.00165135,0.00165135,0.00165135
183,827.953,0.61559,0.48768,1.27422,0.98989,0.81746,0.91835,0.8136,0.56391,0.75186,2.42944,0.00165127,0.00165127,0.00165127
184,832.392,0.61862,0.49966,1.27766,0.95022,0.86452,0.90654,0.7889,0.56414,0.62677,2.50381,0.00165118,0.00165118,0.00165118
185,836.833,0.61834,0.48607,1.26087,0.96531,0.78524,0.87874,0.76214,0.60817,0.88181,2.38448,0.0016511,0.0016511,0.0016511
186,841.258,0.62266,0.48843,1.23901,0.87009,0.71429,0.7765,0.6389,0.74876,1.22424,2.57847,0.00165101,0.00165101,0.00165101
